date,state_territory,state,population_estimate,positive_increase,total_tests_viral,positive_cases_viral,total_test_encounters_viral,rate_of_new_cases,rate_of_pcr_tests,percent_positivity,new_case_moving_ave,pcr_test_moving_ave,percent_positivity_moving_ave
2020-03-15,Nebraska,NE,1929268,3,NA,NA,NA,0.155499391479048,NA,NA,0.14068992562389976,NA,NA
2020-03-14,Nebraska,NE,1929268,1,NA,NA,NA,0.05183313049301601,NA,NA,0.13328519269632605,NA,NA
2020-03-13,Nebraska,NE,1929268,3,NA,NA,NA,0.155499391479048,NA,NA,0.11107099391360489,NA,NA
2020-03-12,Nebraska,NE,1929268,5,NA,NA,NA,0.25916565246508005,NA,NA,0.11847572684117862,NA,NA
2020-03-11,Nebraska,NE,1929268,2,NA,NA,NA,0.10366626098603202,NA,NA,0.09626152805845746,NA,NA
2020-03-10,Nebraska,NE,1929268,0,NA,NA,NA,0,NA,NA,0.09626152805845746,NA,NA
2020-03-09,Nebraska,NE,1929268,2,NA,NA,NA,0.10366626098603202,NA,NA,0.07404732927573633,NA,NA
2020-03-08,Nebraska,NE,1929268,0,NA,NA,NA,0,NA,NA,0.03702366463786775,NA,NA
2020-03-07,Nebraska,NE,1929268,1,NA,NA,NA,0.05183313049301601,NA,NA,NA,NA,NA
2020-03-06,Nebraska,NE,1929268,0,NA,NA,NA,0,NA,NA,NA,NA,NA
2020-03-05,Nebraska,NE,1929268,0,NA,NA,NA,0,NA,NA,NA,NA,NA
2020-08-31,Kansas,KS,2911505,1564,NA,NA,NA,53.71792251773567,NA,NA,NA,NA,NA
2020-08-30,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,NA,NA,NA
2020-08-29,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,NA,NA,NA
2020-08-28,Kansas,KS,2911505,1111,NA,NA,NA,38.15895902634548,NA,NA,20.66187173202274,NA,NA
2020-08-27,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,20.568645523780415,NA,NA
2020-08-26,Kansas,KS,2911505,1536,NA,NA,NA,52.756220580078,NA,NA,20.568645523780415,NA,NA
2020-08-25,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,20.568645523780415,NA,NA
2020-08-24,Kansas,KS,2911505,1545,NA,NA,NA,53.0653390600394,NA,NA,19.8571823556153,NA,NA
2020-08-23,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,19.8571823556153,NA,NA
2020-08-22,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,15.86808197135159,NA,NA
2020-08-21,Kansas,KS,2911505,966,NA,NA,NA,33.178716849189684,NA,NA,15.86808197135159,NA,NA
2020-08-20,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,14.577634983576244,NA,NA
2020-08-19,Kansas,KS,2911505,723,NA,NA,NA,24.83251789023203,NA,NA,14.577634983576244,NA,NA
2020-08-18,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,14.577634983576244,NA,NA
2020-08-17,Kansas,KS,2911505,1282,NA,NA,NA,44.03221014561198,NA,NA,16.40290600811019,NA,NA
2020-08-16,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,16.40290600811019,NA,NA
2020-08-15,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,16.86413040678275,NA,NA
2020-08-14,Kansas,KS,2911505,1338,NA,NA,NA,45.95561402092732,NA,NA,16.86413040678275,NA,NA
2020-08-13,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,15.931868324359495,NA,NA
2020-08-12,Kansas,KS,2911505,817,NA,NA,NA,28.06108868093993,NA,NA,15.931868324359495,NA,NA
2020-08-11,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,15.931868324359495,NA,NA
2020-08-10,Kansas,KS,2911505,1092,NA,NA,NA,37.506375568649204,NA,NA,13.885798385567409,NA,NA
2020-08-09,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,13.885798385567409,NA,NA
2020-08-08,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,14.003557806505082,NA,NA
2020-08-07,Kansas,KS,2911505,921,NA,NA,NA,31.63312444938271,NA,NA,14.003557806505082,NA,NA
2020-08-06,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,13.86617181541113,NA,NA
2020-08-05,Kansas,KS,2911505,841,NA,NA,NA,28.885404627503643,NA,NA,13.86617181541113,NA,NA
2020-08-04,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,13.86617181541113,NA,NA
2020-08-03,Kansas,KS,2911505,1064,NA,NA,NA,36.54467363099153,NA,NA,13.969211308731593,NA,NA
2020-08-02,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,13.969211308731593,NA,NA
2020-08-01,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,13.267561425644617,NA,NA
2020-07-31,Kansas,KS,2911505,942,NA,NA,NA,32.35440090262596,NA,NA,13.267561425644617,NA,NA
2020-07-30,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,13.262654783105548,NA,NA
2020-07-29,Kansas,KS,2911505,698,NA,NA,NA,23.97385544589482,NA,NA,13.262654783105548,NA,NA
2020-07-28,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,13.262654783105548,NA,NA
2020-07-27,Kansas,KS,2911505,1063,NA,NA,NA,36.51032713321804,NA,NA,13.571773263066943,NA,NA
2020-07-26,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,13.571773263066943,NA,NA
2020-07-25,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,13.925051525879965,NA,NA
2020-07-24,Kansas,KS,2911505,1005,NA,NA,NA,34.51823026235572,NA,NA,13.925051525879965,NA,NA
2020-07-23,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,15.42648414283531,NA,NA
2020-07-22,Kansas,KS,2911505,770,NA,NA,NA,26.446803285585975,NA,NA,15.42648414283531,NA,NA
2020-07-21,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,15.42648414283531,NA,NA
2020-07-20,Kansas,KS,2911505,1369,NA,NA,NA,47.02035545190546,NA,NA,15.558963491390193,NA,NA
2020-07-19,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,15.558963491390193,NA,NA
2020-07-18,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,16.074160957992518,NA,NA
2020-07-17,Kansas,KS,2911505,1032,NA,NA,NA,35.4455857022399,NA,NA,16.074160957992518,NA,NA
2020-07-16,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,16.45687907603996,NA,NA
2020-07-15,Kansas,KS,2911505,875,NA,NA,NA,30.053185551802247,NA,NA,16.45687907603996,NA,NA
2020-07-14,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,16.45687907603996,NA,NA
2020-07-13,Kansas,KS,2911505,1447,NA,NA,NA,49.69938227823755,NA,NA,16.26552001701624,NA,NA
2020-07-12,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,16.26552001701624,NA,NA
2020-07-11,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,15.490270495843218,NA,NA
2020-07-10,Kansas,KS,2911505,993,NA,NA,NA,34.106072289073865,NA,NA,15.490270495843218,NA,NA
2020-07-09,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,13.208681715175782,NA,NA
2020-07-08,Kansas,KS,2911505,717,NA,NA,NA,24.626438903591097,NA,NA,13.208681715175782,NA,NA
2020-07-07,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,13.208681715175782,NA,NA
2020-07-06,Kansas,KS,2911505,982,NA,NA,NA,33.7282608135655,NA,NA,12.894656592675318,NA,NA
2020-07-05,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,12.894656592675318,NA,NA
2020-07-04,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,12.06052736103346,NA,NA
2020-07-03,Kansas,KS,2911505,929,NA,NA,NA,31.907896431570617,NA,NA,12.06052736103346,NA,NA
2020-07-02,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,11.682715885525088,NA,NA
2020-07-01,Kansas,KS,2911505,547,NA,NA,NA,18.78753428209809,NA,NA,11.682715885525088,NA,NA
2020-06-30,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,11.682715885525088,NA,NA
2020-06-29,Kansas,KS,2911505,905,NA,NA,NA,31.083580485006895,NA,NA,9.911417928920907,NA,NA
2020-06-28,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,9.911417928920907,NA,NA
2020-06-27,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,9.705338942279976,NA,NA
2020-06-26,Kansas,KS,2911505,568,NA,NA,NA,19.508810735341342,NA,NA,9.705338942279976,NA,NA
2020-06-25,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,7.256924315284168,NA,NA
2020-06-24,Kansas,KS,2911505,505,NA,NA,NA,17.34498137561158,NA,NA,7.256924315284168,NA,NA
2020-06-23,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,7.256924315284168,NA,NA
2020-06-22,Kansas,KS,2911505,406,NA,NA,NA,13.944678096036242,NA,NA,6.3246622328609154,NA,NA
2020-06-21,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,6.3246622328609154,NA,NA
2020-06-20,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,5.132348095866965,NA,NA
2020-06-19,Kansas,KS,2911505,378,NA,NA,NA,12.982976158378571,NA,NA,5.132348095866965,NA,NA
2020-06-18,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,4.965522249538594,NA,NA
2020-06-17,Kansas,KS,2911505,262,NA,NA,NA,8.99878241665393,NA,NA,4.965522249538594,NA,NA
2020-06-16,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,4.965522249538594,NA,NA
2020-06-15,Kansas,KS,2911505,372,NA,NA,NA,12.776897171737641,NA,NA,4.263872366451619,NA,NA
2020-06-14,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,4.263872366451619,NA,NA
2020-06-13,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,3.7732081125446433,NA,NA
2020-06-12,Kansas,KS,2911505,235,NA,NA,NA,8.071426976769747,NA,NA,3.7732081125446433,NA,NA
2020-06-11,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,3.2089442205516217,NA,NA
2020-06-10,Kansas,KS,2911505,162,NA,NA,NA,5.564132639305102,NA,NA,3.2089442205516217,NA,NA
2020-06-09,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,3.2089442205516217,NA,NA
2020-06-08,Kansas,KS,2911505,257,NA,NA,NA,8.827049927786488,NA,NA,3.1500645100827844,NA,NA
2020-06-07,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,3.1500645100827844,NA,NA
2020-06-06,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,3.1353445824655752,NA,NA
2020-06-05,Kansas,KS,2911505,223,NA,NA,NA,7.659269003487887,NA,NA,3.1353445824655752,NA,NA
2020-06-04,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,3.3070770713330164,NA,NA
2020-06-03,Kansas,KS,2911505,159,NA,NA,NA,5.461093145984637,NA,NA,3.3070770713330164,NA,NA
2020-06-02,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,3.3070770713330164,NA,NA
2020-06-01,Kansas,KS,2911505,292,NA,NA,NA,10.029177349858578,NA,NA,4.087233235045107,NA,NA
2020-05-31,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,4.087233235045107,NA,NA
2020-05-30,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,3.8909675334823173,NA,NA
2020-05-29,Kansas,KS,2911505,382,NA,NA,NA,13.120362149472523,NA,NA,3.8909675334823173,NA,NA
2020-05-28,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,3.733954972232085,NA,NA
2020-05-27,Kansas,KS,2911505,119,NA,NA,NA,4.0872332350451055,NA,NA,3.733954972232085,NA,NA
2020-05-26,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,3.733954972232085,NA,NA
2020-05-25,Kansas,KS,2911505,260,NA,NA,NA,8.930089421106953,NA,NA,3.915500746177666,NA,NA
2020-05-24,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,3.915500746177666,NA,NA
2020-05-23,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,4.308032149303246,NA,NA
2020-05-22,Kansas,KS,2911505,419,NA,NA,NA,14.39118256709159,NA,NA,4.308032149303246,NA,NA
2020-05-21,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,5.259920801882779,NA,NA
2020-05-20,Kansas,KS,2911505,199,NA,NA,NA,6.834953056924168,NA,NA,5.259920801882779,NA,NA
2020-05-19,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,5.259920801882779,NA,NA
2020-05-18,Kansas,KS,2911505,454,NA,NA,NA,15.593309989163679,NA,NA,5.255014159343709,NA,NA
2020-05-17,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,5.255014159343709,NA,NA
2020-05-16,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,6.005730467821381,NA,NA
2020-05-15,Kansas,KS,2911505,418,NA,NA,NA,14.356836069318103,NA,NA,6.005730467821381,NA,NA
2020-05-14,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,4.602430701647433,NA,NA
2020-05-13,Kansas,KS,2911505,352,NA,NA,NA,12.089967216267876,NA,NA,5.569039281844174,NA,NA
2020-05-12,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,6.795699916611612,NA,NA
2020-05-11,Kansas,KS,2911505,168,NA,NA,NA,5.770211625946032,NA,NA,6.4963947217283575,NA,NA
2020-05-10,Kansas,KS,2911505,197,NA,NA,NA,6.766260061377191,NA,NA,8.508118162746957,NA,NA
2020-05-09,Kansas,KS,2911505,250,NA,NA,NA,8.58662444337207,NA,NA,8.135213329777654,NA,NA
2020-05-08,Kansas,KS,2911505,357,NA,NA,NA,12.261699705135316,NA,NA,9.180328190599512,NA,NA
2020-05-07,Kansas,KS,2911505,410,NA,NA,NA,14.082064087130195,NA,NA,9.41094038993579,NA,NA
2020-05-06,Kansas,KS,2911505,276,NA,NA,NA,9.479633385482765,NA,NA,9.837818290834859,NA,NA
2020-05-05,Kansas,KS,2911505,213,NA,NA,NA,7.315804025753003,NA,NA,10.068430490171139,NA,NA
2020-05-04,Kansas,KS,2911505,215,NA,NA,NA,7.38449702129998,NA,NA,9.352060679466954,NA,NA
2020-05-03,Kansas,KS,2911505,284,NA,NA,NA,9.754405367670671,NA,NA,9.793658507983233,NA,NA
2020-05-02,Kansas,KS,2911505,297,NA,NA,NA,10.20090983872602,NA,NA,9.651365874350208,NA,NA
2020-05-01,Kansas,KS,2911505,211,NA,NA,NA,7.247111030206027,NA,NA,9.406033747396721,NA,NA
2020-04-30,Kansas,KS,2911505,500,NA,NA,NA,17.17324888674414,NA,NA,9.106728552513466,NA,NA
2020-04-29,Kansas,KS,2911505,247,NA,NA,NA,8.483584950051606,NA,NA,8.292225891027886,NA,NA
2020-04-28,Kansas,KS,2911505,163,NA,NA,NA,5.59847913707859,NA,NA,8.203906325324633,NA,NA
2020-04-27,Kansas,KS,2911505,154,NA,NA,NA,5.289360657117196,NA,NA,8.616064298606492,NA,NA
2020-04-26,Kansas,KS,2911505,118,NA,NA,NA,4.052886737271617,NA,NA,7.492443157159518,NA,NA
2020-04-25,Kansas,KS,2911505,279,NA,NA,NA,9.582672878803232,NA,NA,7.193137962276262,NA,NA
2020-04-24,Kansas,KS,2911505,295,NA,NA,NA,10.132216843179044,NA,NA,6.584714287431614,NA,NA
2020-04-23,Kansas,KS,2911505,271,NA,NA,NA,9.307900896615324,NA,NA,6.5013013642674276,NA,NA
2020-04-22,Kansas,KS,2911505,186,NA,NA,NA,6.3884485858688205,NA,NA,6.211809454462312,NA,NA
2020-04-21,Kansas,KS,2911505,39,NA,NA,NA,1.3395134131660429,NA,NA,5.259920801882779,NA,NA
2020-04-20,Kansas,KS,2911505,137,NA,NA,NA,4.705470194967894,NA,NA,4.386538429928363,NA,NA
2020-04-19,Kansas,KS,2911505,59,NA,NA,NA,2.0264433686358085,NA,NA,3.518062700513016,NA,NA
2020-04-18,Kansas,KS,2911505,85,NA,NA,NA,2.9194523107465042,NA,NA,2.939078880902785,NA,NA
2020-04-17,Kansas,KS,2911505,117,NA,NA,NA,4.018540239498129,NA,NA,2.9930519488325524,NA,NA
2020-04-16,Kansas,KS,2911505,94,NA,NA,NA,3.2285707907078987,NA,NA,2.5122009800037164,NA,NA
2020-04-15,Kansas,KS,2911505,68,NA,NA,NA,2.335561848597203,NA,NA,2.561267405394414,NA,NA
2020-04-14,Kansas,KS,2911505,50,NA,NA,NA,1.7173248886744141,NA,NA,2.6446803285586,NA,NA
2020-04-13,Kansas,KS,2911505,39,NA,NA,NA,1.3395134131660429,NA,NA,2.3650017038316236,NA,NA
2020-04-12,Kansas,KS,2911505,69,NA,NA,NA,2.3699083463706914,NA,NA,2.198175857503252,NA,NA
2020-04-11,Kansas,KS,2911505,102,NA,NA,NA,3.5033427728958046,NA,NA,2.580893975550693,NA,NA
2020-04-10,Kansas,KS,2911505,60,NA,NA,NA,2.060789866409297,NA,NA,2.605427188246042,NA,NA
2020-04-09,Kansas,KS,2911505,60,NA,NA,NA,2.060789866409297,NA,NA,2.894919098051157,NA,NA
2020-04-08,Kansas,KS,2911505,146,NA,NA,NA,5.014588674929289,NA,NA,2.796786247269762,NA,NA
2020-04-07,Kansas,KS,2911505,55,NA,NA,NA,1.8890573775418555,NA,NA,2.679026826332088,NA,NA
2020-04-06,Kansas,KS,2911505,98,NA,NA,NA,3.3659567818018514,NA,NA,2.7182799666446464,NA,NA
2020-04-05,Kansas,KS,2911505,49,NA,NA,NA,1.6829783909009257,NA,NA,2.7673463920353436,NA,NA
2020-04-04,Kansas,KS,2911505,78,NA,NA,NA,2.6790268263320858,NA,NA,2.315935278440926,NA,NA
2020-04-03,Kansas,KS,2911505,68,NA,NA,NA,2.335561848597203,NA,NA,2.3404684911362748,NA,NA
2020-04-02,Kansas,KS,2911505,70,NA,NA,NA,2.40425484414418,NA,NA,2.100043006721857,NA,NA
2020-04-01,Kansas,KS,2911505,54,NA,NA,NA,1.8547108797683671,NA,NA,2.1442027895734848,NA,NA
2020-03-31,Kansas,KS,2911505,60,NA,NA,NA,2.060789866409297,NA,NA,2.0509765813311596,NA,NA
2020-03-30,Kansas,KS,2911505,49,NA,NA,NA,1.6829783909009257,NA,NA,1.884150735002788,NA,NA
2020-03-29,Kansas,KS,2911505,58,NA,NA,NA,1.9920968708623203,NA,NA,1.746764743908835,NA,NA
2020-03-28,Kansas,KS,2911505,59,NA,NA,NA,2.0264433686358085,NA,NA,1.6191920378930214,NA,NA
2020-03-27,Kansas,KS,2911505,34,NA,NA,NA,1.1677809242986015,NA,NA,1.403299766173952,NA,NA
2020-03-26,Kansas,KS,2911505,42,NA,NA,NA,1.442552906486508,NA,NA,1.2511938474627897,NA,NA
2020-03-25,Kansas,KS,2911505,28,NA,NA,NA,0.961701937657672,NA,NA,1.0107683630483717,NA,NA
2020-03-24,Kansas,KS,2911505,16,NA,NA,NA,0.5495439643758124,NA,NA,0.7752495211730235,NA,NA
2020-03-23,Kansas,KS,2911505,18,NA,NA,NA,0.618236959922789,NA,NA,0.6574901002353493,NA,NA
2020-03-22,Kansas,KS,2911505,9,NA,NA,NA,0.3091184799613945,NA,NA,0.5397306792976753,NA,NA
2020-03-21,Kansas,KS,2911505,11,NA,NA,NA,0.37781147550837113,NA,NA,0.40725133074279185,NA,NA
2020-03-20,Kansas,KS,2911505,10,NA,NA,NA,0.3434649777348828,NA,NA,0.3483716202739548,NA,NA
2020-03-19,Kansas,KS,2911505,18,NA,NA,NA,0.618236959922789,NA,NA,0.2747719821879085,NA,NA
2020-03-18,Kansas,KS,2911505,1,NA,NA,NA,0.03434649777348828,NA,NA,0.2404254844144202,NA,NA
2020-03-17,Kansas,KS,2911505,4,NA,NA,NA,0.1373859910939531,NA,NA,0.18645241648465288,NA,NA
2020-03-16,Kansas,KS,2911505,3,NA,NA,NA,0.10303949332046484,NA,NA,0.14719927617209486,NA,NA
2020-03-15,Kansas,KS,2911505,2,NA,NA,NA,0.06869299554697655,NA,NA,0.07359963808604852,NA,NA
2020-03-14,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,0.06869299554697876,NA,NA
2020-03-13,Kansas,KS,2911505,2,NA,NA,NA,0.06869299554697655,NA,NA,0.049066425390699754,NA,NA
2020-03-12,Kansas,KS,2911505,3,NA,NA,NA,0.10303949332046484,NA,NA,0.03434649777349049,NA,NA
2020-03-11,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,0.029439855234420737,NA,NA
2020-03-10,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,0.029439855234420737,NA,NA
2020-03-09,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,0.019626570156281227,NA,NA
2020-03-08,Kansas,KS,2911505,1,NA,NA,NA,0.03434649777348828,NA,NA,NA,NA,NA
2020-03-07,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,NA,NA,NA
2020-03-06,Kansas,KS,2911505,0,NA,NA,NA,0,NA,NA,NA,NA,NA
2020-08-31,Oklahoma,OK,3943079,713,874676,58733,NA,18.08231587548715,NA,NA,NA,NA,NA
2020-08-30,Oklahoma,OK,3943079,667,874676,58020,NA,16.915714851262173,NA,NA,NA,NA,NA
2020-08-29,Oklahoma,OK,3943079,1093,874676,57353,NA,27.719454771258707,NA,NA,NA,NA,NA
2020-08-28,Oklahoma,OK,3943079,710,866185,56260,NA,18.006233199994217,NA,NA,18.87937247588931,NA,NA
2020-08-27,Oklahoma,OK,3943079,712,855824,55550,NA,18.056954983656173,NA,NA,17.589589977056725,NA,NA
2020-08-26,Oklahoma,OK,3943079,666,847060,54838,NA,16.890353959431195,NA,NA,17.223668537781187,NA,NA
2020-08-25,Oklahoma,OK,3943079,650,840677,54172,NA,16.48457969013555,NA,NA,16.35415224643338,NA,NA
2020-08-24,Oklahoma,OK,3943079,357,821289,53522,NA,9.053838383659064,NA,NA,17.68378757528607,NA,NA
2020-08-23,Oklahoma,OK,3943079,566,821289,53165,NA,14.354264776333418,NA,NA,17.806969049893677,NA,NA
2020-08-22,Oklahoma,OK,3943079,853,821289,52599,NA,21.63284073182404,NA,NA,17.556983116131182,NA,NA
2020-08-21,Oklahoma,OK,3943079,1077,810120,51746,NA,27.31368050196306,NA,NA,17.43017865697629,NA,NA
2020-08-20,Oklahoma,OK,3943079,746,800216,50669,NA,18.919225305909418,NA,NA,17.473654471543682,NA,NA
2020-08-19,Oklahoma,OK,3943079,597,791944,49923,NA,15.14045242309373,NA,NA,17.393948811503467,NA,NA
2020-08-18,Oklahoma,OK,3943079,615,784218,49326,NA,15.596948476051331,NA,NA,17.56785206977303,NA,NA
2020-08-17,Oklahoma,OK,3943079,369,762899,48711,NA,9.358169085630797,NA,NA,16.542547442892072,NA,NA
2020-08-16,Oklahoma,OK,3943079,544,762899,48342,NA,13.796325156051909,NA,NA,16.394005076453485,NA,NA
2020-08-15,Oklahoma,OK,3943079,901,762899,47798,NA,22.850163539710973,NA,NA,16.658482948405112,NA,NA
2020-08-14,Oklahoma,OK,3943079,794,751437,46897,NA,20.13654811379635,NA,NA,17.201930630497493,NA,NA
2020-08-13,Oklahoma,OK,3943079,705,739287,46103,NA,17.879428740839327,NA,NA,17.303374197821405,NA,NA
2020-08-12,Oklahoma,OK,3943079,670,729940,45398,NA,16.991797526755107,NA,NA,17.093241094079016,NA,NA
2020-08-11,Oklahoma,OK,3943079,765,722098,44728,NA,19.401082250697996,NA,NA,16.817894268485542,NA,NA
2020-08-10,Oklahoma,OK,3943079,397,700981,43963,NA,10.068274056898176,NA,NA,17.035273341322497,NA,NA
2020-08-09,Oklahoma,OK,3943079,486,700981,43566,NA,12.325393429855197,NA,NA,17.51350730156379,NA,NA
2020-08-08,Oklahoma,OK,3943079,825,700981,43080,NA,20.922735760556662,NA,NA,19.075013641442563,NA,NA
2020-08-07,Oklahoma,OK,3943079,854,693309,42255,NA,21.658201623655017,NA,NA,19.422820157981686,NA,NA
2020-08-06,Oklahoma,OK,3943079,837,681848,41401,NA,21.227066462528395,NA,NA,19.350360467036037,NA,NA
2020-08-05,Oklahoma,OK,3943079,1101,671712,40564,NA,27.922341905906528,NA,NA,19.379344343414296,NA,NA
2020-08-04,Oklahoma,OK,3943079,861,664579,39463,NA,21.83572786647186,NA,NA,20.89737486872568,NA,NA
2020-08-03,Oklahoma,OK,3943079,377,644042,38602,NA,9.56105622027862,NA,NA,20.509715522166452,NA,NA
2020-08-02,Oklahoma,OK,3943079,494,644042,38225,NA,12.528280564503017,NA,NA,21.52415119540556,NA,NA
2020-08-01,Oklahoma,OK,3943079,1244,644042,37731,NA,31.54894943773635,NA,NA,20.60753610494308,NA,NA
2020-07-31,Oklahoma,OK,3943079,747,632535,36487,NA,18.944586197740396,NA,NA,21.433576581723496,NA,NA
2020-07-30,Oklahoma,OK,3943079,1117,621633,35740,NA,28.32811617520217,NA,NA,25.14351275814082,NA,NA
2020-07-29,Oklahoma,OK,3943079,848,613202,34623,NA,21.50603627266915,NA,NA,27.71583178671142,NA,NA
2020-07-28,Oklahoma,OK,3943079,1089,595277,33775,NA,27.618011203934792,NA,NA,26.70501909801959,NA,NA
2020-07-27,Oklahoma,OK,3943079,1401,573185,32686,NA,35.53060945519986,NA,NA,28.154212916932607,NA,NA
2020-07-26,Oklahoma,OK,3943079,1204,573185,31285,NA,30.534513764497234,NA,NA,26.52749285520275,NA,NA
2020-07-25,Oklahoma,OK,3943079,965,573185,30081,NA,24.473260616893548,NA,NA,26.98761189270763,NA,NA
2020-07-24,Oklahoma,OK,3943079,1147,527895,29116,NA,29.088942930131505,NA,NA,26.27750692144025,NA,NA
2020-07-23,Oklahoma,OK,3943079,668,518134,27969,NA,16.94107574309315,NA,NA,21.810366974640882,NA,NA
2020-07-22,Oklahoma,OK,3943079,975,510359,27301,NA,24.726869535203324,NA,NA,18.205497350094756,NA,NA
2020-07-21,Oklahoma,OK,3943079,893,503326,26326,NA,22.64727640506315,NA,NA,18.02797110727791,NA,NA
2020-07-20,Oklahoma,OK,3943079,168,479547,25433,NA,4.260629827604266,NA,NA,16.404874030095332,NA,NA
2020-07-19,Oklahoma,OK,3943079,209,479547,25265,NA,5.300426392674354,NA,NA,16.259954648204033,NA,NA
2020-07-18,Oklahoma,OK,3943079,916,479547,25056,NA,23.230576917175636,NA,NA,16.622253102932284,NA,NA
2020-07-17,Oklahoma,OK,3943079,699,468644,24140,NA,17.727263389853462,NA,NA,16.98455155766054,NA,NA
2020-07-16,Oklahoma,OK,3943079,628,460246,23441,NA,15.92664006985404,NA,NA,18.22361227283117,NA,NA
2020-07-15,Oklahoma,OK,3943079,1075,450388,22813,NA,27.262958718301103,NA,NA,19.118489456009957,NA,NA
2020-07-14,Oklahoma,OK,3943079,993,444852,21738,NA,25.183365588160925,NA,NA,18.288825994682252,NA,NA
2020-07-13,Oklahoma,OK,3943079,510,423285,20745,NA,12.934054833798662,NA,NA,17.91565858631215,NA,NA
2020-07-12,Oklahoma,OK,3943079,456,423285,20235,NA,11.564566674925864,NA,NA,17.82508397263009,NA,NA
2020-07-11,Oklahoma,OK,3943079,687,423285,19779,NA,17.42293268788173,NA,NA,16.368644184622507,NA,NA
2020-07-10,Oklahoma,OK,3943079,596,414197,19092,NA,15.115091531262753,NA,NA,15.879541270739367,NA,NA
2020-07-09,Oklahoma,OK,3943079,603,404600,18496,NA,15.292617774079597,NA,NA,15.604194445145893,NA,NA
